	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
4716	MPP_DEU_LocationA-57_T1028F14625_T-1	3.2	31.2535	1.0075	22.1148	34.7448	95.4494	-1.0	48.7945	97.9372	5	0.995	0.0	35.2245	95.3536	-1.0	-1.0	-1.0	11.9027	41.7358	3	1.84	-1	-1.0	0	-1.0	17.2787	33.5213	1.2425	17.5837	37.2054	96.6751	-1.0	34.7802	-1.0	4	0.0	0.5155	33.5213	1.2425	17.5837	37.2054	96.6751	-1.0	34.7802	-1.0	4	0.0	3.5362	33.5213	1.2425	17.5837	37.2054	96.6751	-1.0	34.7802	-1.0	4	0.0
4717	MPP_DEU_LocationA-57_T1038F14852_T-1	3.2	32.6988	-0.01	-1.0	34.5532	-1.0	43.9204	-1.0	36.062	3	-0.2575	0.92	32.3703	-1.0	48.3113	-1.0	29.6406	-1.0	59.2465	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4718	MPP_DEU_LocationA-57_T1062F15253_T-1	3.2	32.3019	-0.245	49.2103	57.42	-1.0	33.4626	-1.0	5.5286	4	-0.5175	1.16	31.5428	-1.0	30.7904	-1.0	56.0798	-1.0	-1.0	2	2.24	1	-1.0	0	-1.0	48.73	32.225	-0.235	49.08	57.3601	-1.0	34.4875	-1.0	8.1591	4	0.04	1.5118	32.2729	-0.24	49.1401	57.41	-1.0	33.8459	-1.0	6.516	4	0.0	113.3205	32.3019	-0.245	49.2103	57.42	-1.0	33.4626	-1.0	5.5286	4	0.0
4719	MPP_DEU_LocationA-57_T1064F15226_T-1	3.2	31.2592	0.2625	28.2103	83.8002	-1.0	65.939	17.3492	70.3822	5	0.2375	0.0	32.7675	-1.0	60.5461	-1.0	-1.0	6.8634	81.6385	3	1.8800000000000001	-1	-1.0	0	-1.0	15.8774	32.1382	0.4975	16.0824	82.0906	-1.0	62.3354	86.1062	6.3515	5	0.0	0.494	32.1382	0.4975	16.0824	82.0906	-1.0	62.3354	86.1062	6.3515	5	0.0	1.663	32.1382	0.4975	16.0824	82.0906	-1.0	62.3354	86.1062	6.3515	5	0.0
4720	MPP_DEU_LocationA-57_T1092F15479_T-1	3.2	36.8038	-0.245	-1.0	40.9953	-1.0	-1.0	-1.0	-1.0	1	-0.5	2.24	35.9982	-1.0	95.7013	-1.0	-1.0	-1.0	19.4704	2	1.4000000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4721	MPP_DEU_LocationA-57_T1101F15780_T-1	3.2	36.9457	-0.25	-1.0	-1.0	-1.0	64.0128	-1.0	11.5591	2	-0.255	1.2	36.4601	-1.0	-1.0	-1.0	61.1054	-1.0	34.5507	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4722	MPP_DEU_LocationA-57_T1103F15836_T-1	3.2	27.653	-0.2425	-1.0	36.9319	-1.0	9.9867	-1.0	9.7091	3	-0.2575	0.08	27.2987	-1.0	19.8127	-1.0	36.2153	-1.0	-1.0	2	3.2	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4723	MPP_DEU_LocationA-57_T1151F16362_T-1	3.2	31.5925	0.255	-1.0	40.7571	-1.0	-1.0	-1.0	-1.0	1	-0.0075	0.04	32.1551	-1.0	-1.0	-1.0	-1.0	-1.0	43.9167	1	2.08	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4724	MPP_DEU_LocationA-57_T1165F16561_T-1	3.2	33.29	-0.25	30.7917	40.6401	-1.0	-1.0	-1.0	37.1182	3	-0.5	0.8	33.03	30.3978	40.6501	-1.0	-1.0	-1.0	21.0652	3	-1.0	0	-1.0	0	-1.0	29.6575	32.93	0.0	30.1625	40.24	-1.0	-1.0	-1.0	31.4877	3	0.0	0.9	33.01	-0.25	30.2128	40.33	-1.0	-1.0	-1.0	38.0645	3	0.0	28.3359	33.29	-0.25	30.7917	40.6401	-1.0	-1.0	-1.0	37.1182	3	0.0
4725	MPP_DEU_LocationA-57_T1166F16661_T-1	3.2	28.9664	0.0125	-1.0	64.3416	9.6116	-1.0	-1.0	50.1718	3	0.0	0.0	29.6436	17.0299	-1.0	-1.0	-1.0	-1.0	49.7888	2	1.36	-1	-1.0	0	-1.0	12.9754	29.1693	0.25	13.0254	-1.0	-1.0	-1.0	-1.0	58.4847	2	0.0	0.4448	29.1693	0.25	13.0254	-1.0	-1.0	-1.0	-1.0	58.4847	2	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4726	MPP_DEU_LocationA-57_T1187F16975_T-1	3.2	34.5541	-0.24	31.0805	48.4201	-1.0	81.1619	-1.0	7.3074	4	-0.7575	3.2	33.1292	-1.0	39.7875	-1.0	31.4074	-1.0	-1.0	2	2.2800000000000002	1	-1.0	0	-1.0	30.86	34.4477	-0.2375	30.96	48.5102	-1.0	81.0171	-1.0	10.6522	4	0.36	0.8958	34.5156	-0.4925	31.0202	48.45	-1.0	81.1096	-1.0	8.7413	4	0.16	61.6431	34.5541	-0.24	31.0805	48.4201	-1.0	81.1619	-1.0	7.3074	4	0.0
4727	MPP_DEU_LocationA-57_T1193F17028_T-1	3.2	35.3464	0.2525	20.8431	-1.0	29.533	-1.0	85.9239	81.3632	4	0.245	0.0	36.2916	47.5339	-1.0	-1.0	-1.0	17.21	-1.0	2	1.6	-1	-1.0	0	-1.0	17.7173	35.7747	0.245	19.8373	-1.0	38.9194	-1.0	71.5942	97.5852	4	0.0	0.4952	35.7747	0.245	19.8373	-1.0	38.9194	-1.0	71.5942	97.5852	4	0.0	12.231	35.7747	0.245	19.8373	-1.0	38.9194	-1.0	71.5942	97.5852	4	0.0
4728	MPP_DEU_LocationA-57_T1201F17155_T-1	3.2	28.9513	-0.5025	20.7938	38.7326	-1.0	50.8255	-1.0	19.8225	4	-0.75	3.2	27.65	20.9416	46.7903	-1.0	35.1149	96.8276	29.5873	5	-1.0	0	-1.0	0	-1.0	22.4921	28.16	-0.25	20.3221	43.2404	-1.0	42.9738	-1.0	25.1315	4	1.64	0.7909	28.7808	-0.5025	20.5928	39.6416	-1.0	49.3234	-1.0	20.9645	4	0.32	20.5166	28.9513	-0.5025	20.7938	38.7326	-1.0	50.8255	-1.0	19.8225	4	0.0
4729	MPP_DEU_LocationA-57_T1209F17119_T-1	3.2	28.0078	1.01	31.9101	-1.0	21.0884	-1.0	32.2626	36.9453	4	0.7325	0.0	30.8296	45.6633	-1.0	-1.0	-1.0	18.5823	54.7419	3	1.76	-1	-1.0	0	-1.0	27.3688	29.5428	1.0075	25.4488	54.8961	35.1221	-1.0	24.7342	43.8254	5	0.0	0.9264	29.5428	1.0075	25.4488	54.8961	35.1221	-1.0	24.7342	43.8254	5	0.0	3.9422	29.5428	1.0075	25.4488	54.8961	35.1221	-1.0	24.7342	43.8254	5	0.0
4730	MPP_DEU_LocationA-57_T1237F17709_T-1	3.2	32.972	0.0	-1.0	31.804	-1.0	-1.0	-1.0	35.9562	2	-0.2575	1.68	32.6404	-1.0	60.2603	-1.0	22.9787	54.5343	4.3425	4	0.32	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4731	MPP_DEU_LocationA-57_T1242F17786_T-1	3.2	24.9661	-0.245	-1.0	25.7443	6.0019	-1.0	-1.0	-1.0	2	-0.5	1.2	24.3643	9.3149	-1.0	5.6976	31.7193	-1.0	23.8161	4	1.72	-1	-1.0	0	-1.0	0.304	24.5703	-0.25	7.379	-1.0	56.7655	14.0356	-1.0	24.3976	4	0.92	0.0124	24.5703	-0.25	7.379	-1.0	56.7655	14.0356	-1.0	24.3976	4	0.92	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4732	MPP_DEU_LocationA-57_T1250F17860_T-1	3.2	35.3095	0.2575	-1.0	64.0512	-1.0	-1.0	-1.0	26.901	2	-0.0075	0.04	36.0666	-1.0	57.4013	-1.0	63.1748	-1.0	38.4731	3	1.36	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4733	MPP_DEU_LocationA-57_T1252F17792_T-1	3.2	35.5827	0.0025	64.3605	-1.0	65.9708	-1.0	88.6212	21.055	4	-0.245	0.04	35.8374	63.8315	28.6469	-1.0	-1.0	32.7835	87.3702	4	1.92	-1	-1.0	0	-1.0	51.9315	35.6152	0.25	45.8665	83.9791	64.486	32.3763	68.7063	40.1595	6	0.0	1.4581	35.6152	0.25	45.8665	83.9791	64.486	32.3763	68.7063	40.1595	6	0.0	3.5181	35.6152	0.25	45.8665	83.9791	64.486	32.3763	68.7063	40.1595	6	0.0
4734	MPP_DEU_LocationA-57_T1253F18045_T-1	3.2	25.8202	0.0	57.5302	41.0509	-1.0	91.1343	-1.0	-1.0	3	-0.5025	2.84	24.9501	-1.0	45.67	-1.0	68.4106	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	55.625	25.4801	-0.25	56.18	43.4201	-1.0	81.4568	-1.0	-1.0	3	1.04	2.1831	25.4801	-0.25	56.18	43.4201	-1.0	81.4568	-1.0	-1.0	3	1.04	49.1438	25.8202	-0.25	57.4802	41.1309	-1.0	90.8642	-1.0	-1.0	3	0.0
4735	MPP_DEU_LocationA-57_T1301F18626_T-1	3.2	32.8344	0.005	-1.0	85.43	-1.0	46.8044	-1.0	-1.0	2	-0.255	0.12	32.6638	-1.0	43.4607	-1.0	27.072	-1.0	55.7612	3	1.28	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4736	MPP_DEU_LocationA-57_T1303F18611_T-1	3.2	32.7895	0.2625	-1.0	33.0728	-1.0	-1.0	77.4695	41.5628	3	-0.015	0.44	32.9231	77.821	64.4112	-1.0	26.1753	74.0145	66.1155	5	1.32	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4737	MPP_DEU_LocationA-57_T1310F18562_T-1	3.2	25.2286	1.015	19.5552	-1.0	10.1895	-1.0	55.0302	-1.0	3	0.76	0.0	28.3502	25.2319	37.2001	-1.0	-1.0	16.4412	-1.0	3	1.8800000000000001	-1	-1.0	0	-1.0	18.444	26.9733	0.9875	18.599	-1.0	19.2255	43.5672	49.3861	-1.0	4	0.0	0.6838	26.9733	0.9875	18.599	-1.0	19.2255	43.5672	49.3861	-1.0	4	0.0	11.3228	26.9733	0.9875	18.599	-1.0	19.2255	43.5672	49.3861	-1.0	4	0.0
4738	MPP_DEU_LocationA-57_T1330F18884_T-1	3.2	36.5654	-0.2525	57.6726	-1.0	-1.0	-1.0	56.3022	46.592	3	-0.2575	1.16	36.57	57.5907	-1.0	-1.0	-1.0	42.9748	43.4467	3	-1.0	0	-1.0	0	-1.0	57.43	36.5206	-0.0025	57.28	-1.0	-1.0	-1.0	49.4844	45.3632	3	0.04	1.5725	36.5206	-0.0025	57.28	-1.0	-1.0	-1.0	49.4844	45.3632	3	0.04	162.1777	36.5654	-0.2525	57.6726	-1.0	-1.0	-1.0	56.3022	46.592	3	0.0
4739	MPP_DEU_LocationA-57_T133F1771_T-1	3.2	27.7925	0.755	46.3978	33.5833	25.4997	43.1157	72.068	3.9799	6	0.495	0.0	30.8075	31.8208	35.6518	-1.0	-1.0	33.1024	45.1729	4	1.8	-1	-1.0	0	-1.0	31.2238	29.5176	1.2425	30.7688	37.4272	-1.0	-1.0	40.2946	39.2784	4	0.0	1.0477	30.8075	0.0	31.8208	35.6518	-1.0	-1.0	33.1024	45.1729	4	0.0	7.8944	29.4777	0.9975	40.472	39.1266	30.6919	37.5192	64.0418	9.01	6	0.0
4740	MPP_DEU_LocationA-57_T1342F19266_T-1	3.2	25.2978	-0.4975	-1.0	51.8247	-1.0	14.6723	54.5293	31.2203	4	-0.75	3.2	24.108	49.1875	38.1788	-1.0	46.0298	-1.0	-1.0	3	1.52	1	-1.0	0	-1.0	47.8725	24.108	0.0	49.1875	38.1788	-1.0	46.0298	-1.0	-1.0	3	3.2	1.9858	24.108	0.0	49.1875	38.1788	-1.0	46.0298	-1.0	-1.0	3	3.2	20.6762	24.612	-0.2475	51.6468	34.9668	-1.0	66.3579	-1.0	-1.0	3	1.52
4741	MPP_DEU_LocationA-57_T1375F19614_T-1	3.2	31.1688	0.005	-1.0	24.7488	-1.0	-1.0	51.7423	19.4298	3	-0.01	0.04	31.5131	54.3587	-1.0	-1.0	25.4888	32.6393	42.0381	4	1.68	1	-1.0	0	-1.0	52.0037	31.3113	0.0	52.9637	31.1977	-1.0	25.4695	43.2736	54.2842	5	0.0	1.6609	31.3113	0.0	52.9637	31.1977	-1.0	25.4695	43.2736	54.2842	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4742	MPP_DEU_LocationA-57_T1388F19767_T-1	3.2	26.0167	-0.25	-1.0	35.4242	40.15	83.2348	-1.0	-1.0	3	-0.255	0.36	25.6916	72.8476	83.5438	5.6092	52.5224	-1.0	29.097	5	1.8800000000000001	-1	-1.0	0	-1.0	53.106	25.7834	-0.2525	59.621	83.4244	54.1561	16.1165	-1.0	31.6521	5	0.12	2.0597	25.7834	-0.2525	59.621	83.4244	54.1561	16.1165	-1.0	31.6521	5	0.12	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4743	MPP_DEU_LocationA-57_T1438F20281_T-1	3.2	29.898	0.76	49.1401	-1.0	8.0653	37.664	24.3912	51.6438	5	-0.2575	0.92	31.2678	17.0709	32.4301	-1.0	-1.0	30.4304	96.4418	4	1.84	-1	-1.0	0	-1.0	13.2794	31.2463	0.2425	13.1794	34.3365	-1.0	-1.0	38.5698	98.3047	4	0.0	0.425	31.2463	0.2425	13.1794	34.3365	-1.0	-1.0	38.5698	98.3047	4	0.0	4.7451	31.2263	0.5	38.8175	98.3642	13.0773	34.3881	14.6682	63.59	6	0.0
4744	MPP_DEU_LocationA-57_T1459F20529_T-1	3.2	37.89	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	43.9992	1	-0.25	0.72	37.2017	-1.0	-1.0	-1.0	-1.0	97.412	44.1107	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4745	MPP_DEU_LocationA-57_T1467F20764_T-1	3.2	33.0253	0.0	-1.0	67.5308	52.3894	72.1864	-1.0	-1.0	3	-0.005	0.04	33.2042	-1.0	64.7749	-1.0	-1.0	-1.0	74.2539	2	1.2	-1	-1.0	0	-1.0	63.4683	33.0464	0.0	63.7733	69.064	-1.0	-1.0	-1.0	60.0823	3	0.0	1.9206	33.0464	0.0	63.7733	69.064	-1.0	-1.0	-1.0	60.0823	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4746	MPP_DEU_LocationA-57_T1470F20792_T-1	3.2	34.3544	0.005	22.06	-1.0	11.1378	-1.0	66.3021	-1.0	3	0.0	0.0	35.2449	-1.0	-1.0	-1.0	-1.0	12.4876	-1.0	1	1.92	-1	-1.0	0	-1.0	16.582	34.7819	0.25	16.532	-1.0	23.9134	-1.0	49.9349	-1.0	3	0.0	0.4767	34.7819	0.25	16.532	-1.0	23.9134	-1.0	49.9349	-1.0	3	0.0	3.7385	34.7819	0.25	16.532	-1.0	23.9134	-1.0	49.9349	-1.0	3	0.0
4747	MPP_DEU_LocationA-57_T1493F21137_T-1	3.2	31.164	-0.495	-1.0	65.7662	-1.0	-1.0	23.1954	42.8834	3	-0.5	0.84	30.7069	23.3389	41.5036	-1.0	58.7022	76.1955	97.3809	5	2.0	1	-1.0	0	-1.0	23.3092	30.7467	0.0	23.3092	41.6886	-1.0	61.2981	82.8849	90.4805	5	0.0	0.758	30.7567	-0.25	23.3128	41.7223	-1.0	61.5062	83.3672	89.965	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4748	MPP_DEU_LocationA-57_T149F2202_T-1	3.2	32.4452	0.0	38.6717	84.1268	19.1384	61.0865	16.6387	99.721	6	-0.245	0.04	33.2352	-1.0	50.7319	-1.0	-1.0	-1.0	93.2506	2	1.92	-1	-1.0	0	-1.0	27.6257	32.6888	0.25	27.6757	54.8595	-1.0	-1.0	27.025	89.4461	4	0.0	0.8451	32.6888	0.25	27.6757	54.8595	-1.0	-1.0	27.025	89.4461	4	0.0	3.3331	32.6688	0.5	27.2811	89.3156	27.5288	54.9705	6.2738	-1.0	5	0.0
4749	MPP_DEU_LocationA-57_T1501F21345_T-1	3.2	24.2403	-0.0025	60.7814	37.8107	-1.0	41.0174	-1.0	-1.0	3	-0.2525	0.08	24.0701	-1.0	41.111	-1.0	37.3689	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	59.762	24.12	0.0	59.712	40.0222	-1.0	38.4549	-1.0	-1.0	3	0.0	2.4777	24.12	0.0	59.712	40.0222	-1.0	38.4549	-1.0	-1.0	3	0.0	60.9088	24.2201	-0.25	60.6813	38.0007	-1.0	40.7906	-1.0	-1.0	3	0.0
4750	MPP_DEU_LocationA-57_T1502F21228_T-1	3.2	34.9381	-0.245	-1.0	43.6344	-1.0	-1.0	99.875	23.2193	3	-0.51	3.2	33.8235	85.8202	96.3635	-1.0	39.9959	9.158	54.5086	5	1.8800000000000001	1	-1.0	0	-1.0	86.6802	33.8235	0.0	85.8202	96.3635	-1.0	39.9959	9.158	54.5086	5	3.2	2.5627	33.8235	0.0	85.8202	96.3635	-1.0	39.9959	9.158	54.5086	5	3.2	19.3922	33.874	-0.505	86.331	95.2941	-1.0	40.2122	10.2259	53.3518	5	3.08
4751	MPP_DEU_LocationA-57_T1528F21469_T-1	3.2	24.0243	-0.7475	32.3569	61.3322	-1.0	53.3484	-1.0	-1.0	3	-0.7625	2.6	22.86	32.2007	52.7417	-1.0	24.8676	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	31.9369	23.1815	-0.255	31.9619	56.5033	-1.0	38.5417	-1.0	-1.0	3	1.68	1.3458	24.0243	-0.7475	32.3569	61.3322	-1.0	53.3484	-1.0	-1.0	3	0.0	26.2092	24.0243	-0.7475	32.3569	61.3322	-1.0	53.3484	-1.0	-1.0	3	0.0
4752	MPP_DEU_LocationA-57_T1551F21666_T-1	3.2	35.9148	-0.49	41.2648	-1.0	8.5	-1.0	12.8563	-1.0	3	-0.5075	3.2	34.8868	22.871	44.4449	-1.0	-1.0	13.3611	-1.0	3	1.76	-1	-1.0	0	-1.0	15.5341	35.3065	-0.25	15.7341	43.1284	-1.0	-1.0	25.0515	-1.0	3	1.76	0.44	35.3065	-0.25	15.7341	43.1284	-1.0	-1.0	25.0515	-1.0	3	1.76	2.3479	35.3268	-0.5075	25.4042	-1.0	15.5623	43.0902	45.0754	9.682	5	1.72
4753	MPP_DEU_LocationA-57_T1596F22270_T-1	3.2	31.9854	0.26	40.2148	-1.0	44.1097	-1.0	-1.0	-1.0	2	0.005	0.0	33.2839	47.7946	-1.0	10.0454	56.3229	17.5666	-1.0	4	1.8800000000000001	-1	-1.0	0	-1.0	31.5004	32.4042	0.5	27.5604	-1.0	46.5796	-1.0	-1.0	-1.0	2	0.0	0.9721	32.4042	0.5	27.5604	-1.0	46.5796	-1.0	-1.0	-1.0	2	0.0	2.6333	32.4042	0.5	27.5604	-1.0	46.5796	-1.0	-1.0	-1.0	2	0.0
4754	MPP_DEU_LocationA-57_T1632F22813_T-1	3.2	34.7179	0.01	25.4349	26.8414	24.4909	-1.0	-1.0	39.3479	4	-0.0125	0.04	35.1929	25.9677	-1.0	-1.0	-1.0	17.604	26.8773	3	1.8800000000000001	-1	-1.0	0	-1.0	20.7629	34.9626	-0.005	21.0129	27.257	25.5125	-1.0	95.4355	56.4858	5	0.0	0.5939	34.9626	-0.005	21.0129	27.257	25.5125	-1.0	95.4355	56.4858	5	0.0	6.3267	34.9626	-0.005	21.0129	27.257	25.5125	-1.0	95.4355	56.4858	5	0.0
4755	MPP_DEU_LocationA-57_T1637F22937_T-1	3.2	33.2254	-0.24	-1.0	58.1688	92.0228	99.9616	-1.0	-1.0	3	-0.265	1.32	32.6075	-1.0	-1.0	-1.0	-1.0	-1.0	99.5819	1	1.36	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4756	MPP_DEU_LocationA-57_T1638F22935_T-1	3.2	33.2831	-0.24	-1.0	70.6414	-1.0	-1.0	99.9538	53.4553	3	-0.27	2.72	32.8201	-1.0	78.55	99.6001	70.4353	-1.0	-1.0	3	0.32	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4757	MPP_DEU_LocationA-57_T1646F23046_T-1	3.2	37.7143	0.2575	40.0856	-1.0	-1.0	-1.0	-1.0	22.5677	2	0.24	0.0	38.7843	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	1.8800000000000001	-1	-1.0	0	-1.0	33.8483	38.3013	0.2425	33.6983	-1.0	-1.0	-1.0	-1.0	46.0864	2	0.0	0.8837	38.3013	0.2425	33.6983	-1.0	-1.0	-1.0	-1.0	46.0864	2	0.0	8.2016	38.3013	0.2425	33.6983	-1.0	-1.0	-1.0	-1.0	46.0864	2	0.0
4758	MPP_DEU_LocationA-57_T1664F23269_T-1	3.2	40.7187	-0.24	44.12	-1.0	-1.0	-1.0	-1.0	6.622	2	-0.765	3.2	39.0839	76.6628	28.4686	-1.0	31.5217	64.36	-1.0	4	1.8800000000000001	1	-1.0	0	-1.0	44.02	40.7187	-0.24	44.12	-1.0	-1.0	-1.0	-1.0	6.622	2	0.0	1.0811	40.7187	-0.24	44.12	-1.0	-1.0	-1.0	-1.0	6.622	2	0.0	6.6903	39.0839	0.0	76.6628	28.4686	-1.0	31.5217	64.36	-1.0	4	3.2
4759	MPP_DEU_LocationA-57_T1673F23477_T-1	3.2	37.5501	0.0	74.7313	60.1085	-1.0	6.4208	5.3812	71.3743	5	0.0	0.0	37.8903	-1.0	78.2653	-1.0	-1.0	-1.0	43.4416	2	-1.0	0	-1.0	0	-1.0	68.665	37.7501	0.25	69.17	68.2072	-1.0	8.5708	-1.0	17.835	4	0.0	1.8189	37.7501	0.25	69.17	68.2072	-1.0	8.5708	-1.0	17.835	4	0.0	15.4664	37.7501	0.25	69.17	68.2072	-1.0	8.5708	-1.0	17.835	4	0.0
4760	MPP_DEU_LocationA-57_T1677F23454_T-1	3.2	34.278	0.005	-1.0	30.9909	-1.0	-1.0	63.5207	68.8655	3	-0.2625	1.68	33.884	65.3719	76.2336	-1.0	20.9828	-1.0	26.4304	4	1.36	1	-1.0	0	-1.0	64.685	34.2058	0.0	64.08	72.0115	-1.0	27.593	-1.0	9.904	4	0.08	1.8911	34.2058	0.0	64.08	72.0115	-1.0	27.593	-1.0	9.904	4	0.08	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
