	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
5298	MPP_DEU_LocationB-2_T569F12749_T-1	3.2	31.6669	-0.245	-1.0	68.5808	-1.0	-1.0	46.3592	8.368	3	-0.2575	0.44	31.256	42.8654	37.823	-1.0	71.9745	-1.0	-1.0	3	1.92	1	-1.0	0	-1.0	42.4604	31.256	0.0	42.8654	37.823	-1.0	71.9745	-1.0	-1.0	3	0.04	1.3585	31.256	0.0	42.8654	37.823	-1.0	71.9745	-1.0	-1.0	3	0.04	37.7047	31.4487	-0.25	44.0784	26.2956	-1.0	70.9257	-1.0	-1.0	3	0.08
5299	MPP_DEU_LocationB-2_T600F13130_T-1	3.2	31.0774	-0.5	-1.0	70.9261	11.2974	-1.0	-1.0	-1.0	2	-0.505	3.2	29.9525	19.2905	99.0613	-1.0	-1.0	-1.0	43.113	3	1.52	-1	-1.0	0	-1.0	15.2721	30.4385	-0.5	15.2221	-1.0	-1.0	-1.0	-1.0	57.4373	2	1.52	0.5017	30.4385	-0.5	15.2221	-1.0	-1.0	-1.0	-1.0	57.4373	2	1.52	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5300	MPP_DEU_LocationB-2_T631F13868_T-1	3.2	26.4604	0.7475	-1.0	-1.0	15.8999	-1.0	-1.0	-1.0	1	0.245	0.0	28.7445	27.985	59.41	-1.0	-1.0	-1.0	-1.0	2	1.44	-1	-1.0	0	-1.0	22.1921	27.6716	0.75	22.2421	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	0.802	27.6716	0.75	22.2421	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5301	MPP_DEU_LocationB-2_T641F14243_T-1	3.2	32.1962	0.755	-1.0	30.8456	43.8013	-1.0	-1.0	-1.0	2	0.25	0.0	34.104	68.3645	74.0525	-1.0	-1.0	82.8891	35.2969	4	1.92	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5302	MPP_DEU_LocationB-2_T644F14368_T-1	3.2	31.7798	0.2575	-1.0	28.4189	-1.0	-1.0	-1.0	-1.0	1	-0.015	0.04	32.2116	-1.0	-1.0	-1.0	-1.0	-1.0	17.1526	1	1.48	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5303	MPP_DEU_LocationB-2_T648F14506_T-1	3.2	29.0782	0.0125	-1.0	23.3511	-1.0	-1.0	-1.0	14.979	2	-0.2575	0.44	28.7344	-1.0	34.533	-1.0	22.1351	-1.0	-1.0	2	1.72	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5304	MPP_DEU_LocationB-2_T665F14918_T-1	3.2	30.1198	0.245	73.6979	61.0868	-1.0	-1.0	-1.0	-1.0	2	-0.01	0.24	30.4905	-1.0	81.7402	-1.0	-1.0	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	72.2766	30.1643	-0.005	70.8116	67.9838	-1.0	-1.0	-1.0	-1.0	2	0.12	2.3961	30.1643	-0.005	70.8116	67.9838	-1.0	-1.0	-1.0	-1.0	2	0.12	23.7523	30.1643	-0.005	70.8116	67.9838	-1.0	-1.0	-1.0	-1.0	2	0.12
5305	MPP_DEU_LocationB-2_T701F15812_T-1	3.2	30.0625	0.25	-1.0	63.523	-1.0	48.0633	-1.0	-1.0	2	-0.0025	0.04	30.9112	-1.0	41.0079	-1.0	-1.0	-1.0	42.4285	2	1.0	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5306	MPP_DEU_LocationB-2_T704F15791_T-1	3.2	37.4064	1.2575	-1.0	-1.0	24.5324	27.4563	-1.0	-1.0	2	-0.505	1.28	38.4347	23.5625	28.8565	-1.0	-1.0	68.0231	-1.0	3	1.92	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5307	MPP_DEU_LocationB-2_T720F16270_T-1	3.2	29.1613	0.27	21.26	82.5911	7.6724	81.8193	-1.0	-1.0	4	0.2275	0.0	30.4039	31.6977	-1.0	-1.0	-1.0	-1.0	4.376	2	1.72	-1	-1.0	0	-1.0	18.4944	29.7954	0.49	20.1594	-1.0	-1.0	-1.0	-1.0	11.9147	2	0.0	0.6207	29.7954	0.49	20.1594	-1.0	-1.0	-1.0	-1.0	11.9147	2	0.0	3.0606	29.1613	0.27	21.26	82.5911	7.6724	81.8193	-1.0	-1.0	4	0.0
5308	MPP_DEU_LocationB-2_T725F16271_T-1	3.2	27.7584	0.0	-1.0	24.2392	-1.0	-1.0	81.8572	13.2006	3	-0.5075	2.96	26.9305	92.1004	24.135	-1.0	17.2205	-1.0	-1.0	3	0.12	1	-1.0	0	-1.0	83.3865	27.7384	-0.25	82.0215	13.6513	-1.0	24.1489	-1.0	-1.0	3	0.08	3.0062	27.7384	-0.25	82.0215	13.6513	-1.0	24.1489	-1.0	-1.0	3	0.08	26.581	27.5416	-0.2575	99.1268	16.9261	-1.0	22.9626	-1.0	-1.0	3	0.8
5309	MPP_DEU_LocationB-2_T745F16610_T-1	3.2	28.6974	0.505	37.6726	-1.0	14.4189	36.5037	-1.0	-1.0	3	0.4925	0.0	30.4395	40.7889	39.2524	-1.0	-1.0	21.4568	-1.0	3	1.96	-1	-1.0	0	-1.0	31.0432	29.7521	0.495	30.8382	37.8049	-1.0	-1.0	28.3202	-1.0	3	0.0	1.0434	29.7521	0.495	30.8382	37.8049	-1.0	-1.0	28.3202	-1.0	3	0.0	3.6089	29.7324	0.4925	28.5473	-1.0	30.5216	37.7554	-1.0	-1.0	3	0.0
5310	MPP_DEU_LocationB-2_T767F16945_T-1	3.2	31.92	0.25	66.6246	43.92	-1.0	-1.0	27.5226	14.5716	4	-0.2525	0.08	32.3904	-1.0	46.8642	-1.0	-1.0	60.9579	3.8275	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5311	MPP_DEU_LocationB-2_T802F17975_T-1	3.2	25.5438	0.5175	-1.0	14.1643	20.491	-1.0	-1.0	-1.0	2	0.4825	0.0	27.531	52.8041	-1.0	-1.0	-1.0	-1.0	5.9092	2	1.4000000000000001	-1	-1.0	0	-1.0	35.3075	26.4482	0.74	35.2025	-1.0	-1.0	-1.0	-1.0	10.8996	2	0.0	1.335	26.4482	0.74	35.2025	-1.0	-1.0	-1.0	-1.0	10.8996	2	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5312	MPP_DEU_LocationB-2_T811F18138_T-1	3.2	36.6652	0.51	-1.0	-1.0	-1.0	30.134	-1.0	-1.0	1	-0.0075	0.04	37.562	-1.0	32.0841	-1.0	-1.0	78.171	-1.0	2	1.8800000000000001	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5313	MPP_DEU_LocationB-2_T832F18649_T-1	3.2	27.7333	0.005	98.6814	-1.0	-1.0	-1.0	-1.0	-1.0	1	-0.25	0.08	27.8149	-1.0	93.611	-1.0	-1.0	83.2763	-1.0	2	1.56	-1	-1.0	0	-1.0	93.2662	27.7386	0.0	91.3212	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	3.3623	27.7386	0.0	91.3212	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0	15.9394	27.7386	0.0	91.3212	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.0
5314	MPP_DEU_LocationB-2_T842F18847_T-1	3.2	34.5873	0.255	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.005	0.04	35.2627	-1.0	78.4002	-1.0	97.1627	-1.0	-1.0	2	1.4000000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5315	MPP_DEU_LocationB-2_T846F18935_T-1	3.2	33.3901	0.0	-1.0	-1.0	-1.0	-1.0	15.8504	-1.0	1	-0.2425	0.04	33.5865	-1.0	54.3407	-1.0	-1.0	-1.0	17.1139	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5316	MPP_DEU_LocationB-2_T888F20107_T-1	3.2	32.263	0.51	52.3103	-1.0	15.5681	-1.0	-1.0	-1.0	2	0.2575	0.0	33.9609	55.1037	-1.0	-1.0	-1.0	26.3403	-1.0	2	1.8	-1	-1.0	0	-1.0	37.8308	33.1699	0.75	38.0308	-1.0	-1.0	-1.0	38.2571	-1.0	2	0.0	1.1405	33.1699	0.75	38.0308	-1.0	-1.0	-1.0	38.2571	-1.0	2	0.0	3.5243	33.15	0.4975	38.6054	-1.0	37.5439	-1.0	-1.0	-1.0	2	0.0
5317	MPP_DEU_LocationB-2_T896F20322_T-1	3.2	36.5841	0.0075	-1.0	52.9643	-1.0	98.7372	-1.0	-1.0	2	-0.0075	0.16	36.8841	-1.0	95.1756	-1.0	-1.0	-1.0	23.3714	2	1.44	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5318	MPP_DEU_LocationB-2_T902F20507_T-1	3.2	34.6724	0.0075	-1.0	16.5928	-1.0	-1.0	63.4529	10.8044	3	-0.2625	1.16	34.2741	-1.0	31.2029	-1.0	14.5018	-1.0	-1.0	2	1.8800000000000001	1	-1.0	0	-1.0	59.5101	34.45	-0.255	59.2051	26.642	-1.0	15.3997	-1.0	-1.0	3	0.44	1.7274	34.45	-0.255	59.2051	26.642	-1.0	15.3997	-1.0	-1.0	3	0.44	34.5517	34.5825	-0.25	60.1052	22.75	-1.0	15.8854	-1.0	-1.0	3	0.04
5319	MPP_DEU_LocationB-2_T913F20685_T-1	3.2	34.6	0.0	56.2239	70.983	-1.0	52.8794	-1.0	-1.0	3	-0.2525	0.28	34.03	40.8949	-1.0	-1.0	50.9718	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	40.9949	34.03	0.0	40.8949	-1.0	-1.0	50.9718	-1.0	-1.0	2	0.08	1.2047	34.03	0.0	40.8949	-1.0	-1.0	50.9718	-1.0	-1.0	2	0.08	8.8929	34.3	-0.25	47.6137	88.9709	-1.0	52.6324	-1.0	-1.0	3	0.0
5320	MPP_DEU_LocationB-2_T935F21191_T-1	3.2	34.6532	0.0075	91.88	-1.0	13.1496	-1.0	-1.0	-1.0	2	-0.0075	0.4	34.745	40.0563	-1.0	-1.0	-1.0	54.645	-1.0	2	1.92	-1	-1.0	0	-1.0	28.7577	34.7309	-0.0075	28.5577	-1.0	-1.0	-1.0	69.6177	-1.0	2	0.04	0.828	34.7309	-0.0075	28.5577	-1.0	-1.0	-1.0	69.6177	-1.0	2	0.04	5.4109	34.7312	-0.0075	70.0967	-1.0	28.2123	-1.0	-1.0	-1.0	2	0.0
5321	MPP_DEU_LocationB-2_T946F21339_T-1	3.2	32.1668	0.01	65.2602	90.7868	10.3047	-1.0	-1.0	-1.0	3	-0.2425	0.96	32.1572	20.8798	-1.0	-1.0	-1.0	36.9553	-1.0	2	1.92	-1	-1.0	0	-1.0	16.5308	32.1646	-0.0075	16.4808	-1.0	-1.0	-1.0	48.233	98.4835	3	0.0	0.5139	32.1646	-0.0075	16.4808	-1.0	-1.0	-1.0	48.233	98.4835	3	0.0	4.1542	32.1646	0.0	48.5919	98.3131	16.3445	-1.0	-1.0	-1.0	3	0.0
5322	MPP_DEU_LocationB-2_T94F1842_T-1	3.2	31.5007	0.0	-1.0	-1.0	-1.0	-1.0	31.6459	37.0573	2	-0.51	2.2	30.6301	23.9391	64.8201	-1.0	-1.0	-1.0	-1.0	2	0.16	1	-1.0	0	-1.0	23.9891	30.6301	0.0	23.9391	64.8201	-1.0	-1.0	-1.0	-1.0	2	2.2	0.7832	30.6301	0.0	23.9391	64.8201	-1.0	-1.0	-1.0	-1.0	2	2.2	9.2141	31.2663	-0.5025	27.4062	51.3729	-1.0	-1.0	-1.0	-1.0	2	0.6
5323	MPP_DEU_LocationB-2_T955F21544_T-1	3.2	31.3685	-0.2375	-1.0	88.0913	24.7946	-1.0	-1.0	-1.0	2	-0.2375	0.04	31.8921	36.9431	-1.0	-1.0	-1.0	-1.0	64.0136	2	1.52	-1	-1.0	0	-1.0	31.0987	31.4672	0.2425	30.7487	-1.0	-1.0	-1.0	-1.0	76.9665	2	0.04	0.9883	31.4672	0.2425	30.7487	-1.0	-1.0	-1.0	-1.0	76.9665	2	0.04	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5324	MPP_DEU_LocationB-2_T965F21987_T-1	3.2	30.0731	0.2525	-1.0	73.6816	-1.0	-1.0	30.4472	13.5655	3	-0.5125	1.68	29.5067	27.8327	29.8536	-1.0	75.9444	-1.0	-1.0	3	1.56	1	-1.0	0	-1.0	26.0627	29.5067	0.0	27.8327	29.8536	-1.0	75.9444	-1.0	-1.0	3	1.68	0.8831	29.5474	-0.5125	27.8635	29.4753	-1.0	75.9717	-1.0	-1.0	3	1.6	26.9181	30.1041	-0.2425	28.9699	21.584	-1.0	75.5755	-1.0	-1.0	3	0.04
5325	MPP_DEU_LocationB-2_T966F22027_T-1	3.2	38.78	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	0.0	0.0	38.9719	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5326	MPP_DEU_LocationB-2_T970F22167_T-1	3.2	34.3531	0.2525	-1.0	29.1109	61.5057	-1.0	-1.0	-1.0	2	-0.005	0.08	35.1737	57.6183	-1.0	-1.0	-1.0	-1.0	36.3727	2	1.44	-1	-1.0	0	-1.0	57.4133	35.1737	0.0	57.6183	-1.0	-1.0	-1.0	-1.0	36.3727	2	0.0	1.6323	35.1737	0.0	57.6183	-1.0	-1.0	-1.0	-1.0	36.3727	2	0.0	32.7009	35.1737	0.0	57.6685	-1.0	-1.0	-1.0	-1.0	36.2513	2	0.04
5327	MPP_DEU_LocationB-2_T975F22256_T-1	3.2	34.5669	-0.74	-1.0	50.8028	-1.0	-1.0	-1.0	14.9346	2	-0.7575	3.2	33.1032	98.1607	27.6792	-1.0	44.5786	-1.0	-1.0	3	1.84	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5328	MPP_DEU_LocationB-2_T976F22195_T-1	3.2	27.4351	0.26	44.0201	37.62	-1.0	-1.0	-1.0	-1.0	2	-0.005	0.04	28.1954	-1.0	-1.0	-1.0	-1.0	29.4803	38.6266	2	1.92	-1	-1.0	0	-1.0	42.1007	27.8912	0.25	35.7307	37.89	-1.0	-1.0	-1.0	-1.0	2	0.0	1.5095	27.8912	0.25	35.7307	37.89	-1.0	-1.0	-1.0	-1.0	2	0.0	5.4557	27.8912	0.25	35.7307	37.89	-1.0	-1.0	-1.0	-1.0	2	0.0
5329	MPP_DEU_LocationB-2_T978F22317_T-1	3.2	27.6528	0.005	60.6721	-1.0	39.8103	-1.0	-1.0	-1.0	2	-0.2575	0.16	27.5386	43.0214	-1.0	-1.0	-1.0	46.7328	-1.0	2	1.56	-1	-1.0	0	-1.0	39.531	27.6228	0.0075	41.151	-1.0	-1.0	-1.0	53.7404	-1.0	2	0.0	1.4311	27.6228	0.0075	41.151	-1.0	-1.0	-1.0	53.7404	-1.0	2	0.0	9.4927	27.6228	0.0	53.9192	-1.0	41.1227	-1.0	-1.0	-1.0	2	0.0
5330	MPP_DEU_LocationB-2_T980F22409_T-1	3.2	37.0852	0.0125	-1.0	26.1473	-1.0	-1.0	-1.0	22.9522	2	-0.0175	0.08	37.5401	-1.0	67.7148	-1.0	21.3292	-1.0	-1.0	2	0.76	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5331	MPP_DEU_LocationB-2_T986F22707_T-1	3.2	23.7581	0.505	-1.0	24.4276	15.4481	48.949	-1.0	-1.0	3	0.2575	0.0	25.5712	48.4578	26.5221	-1.0	-1.0	-1.0	19.1398	3	1.24	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5332	MPP_DEU_LocationB-2_T995F22589_T-1	3.2	35.3	0.0	72.96	51.4501	-1.0	-1.0	-1.0	7.5883	3	-0.5	2.56	34.2946	71.8438	44.0398	-1.0	-1.0	-1.0	39.3321	3	-1.0	0	-1.0	0	-1.0	71.9553	34.4245	-0.5	71.8053	44.848	-1.0	-1.0	-1.0	36.3136	3	2.24	2.0708	35.3	-0.25	72.95	51.3401	-1.0	-1.0	-1.0	7.9627	3	0.0	131.3444	34.9159	-0.4925	72.3606	47.4607	-1.0	-1.0	-1.0	24.5122	3	1.04
5333	MPP_DEU_LocationB-3_T101F2478_T-1	3.2	33.4603	-0.2525	-1.0	56.0709	-1.0	-1.0	-1.0	76.9404	2	-0.75	3.2	31.9901	95.8405	45.285	-1.0	-1.0	-1.0	40.8983	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5334	MPP_DEU_LocationB-3_T116F2945_T-1	3.2	33.2182	0.2625	-1.0	-1.0	10.7854	89.8995	-1.0	-1.0	2	-0.01	0.16	33.7446	22.5746	85.175	-1.0	-1.0	66.3202	-1.0	3	1.96	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5335	MPP_DEU_LocationB-3_T137F3514_T-1	3.2	31.1345	0.51	40.72	-1.0	9.1994	-1.0	-1.0	-1.0	2	0.255	0.0	32.8586	19.6298	68.3309	-1.0	-1.0	13.4804	-1.0	3	1.92	-1	-1.0	0	-1.0	15.348	32.1875	0.4975	15.298	73.6056	-1.0	-1.0	24.8303	-1.0	3	0.0	0.4768	32.1875	0.4975	15.298	73.6056	-1.0	-1.0	24.8303	-1.0	3	0.0	1.6541	32.1675	0.5	25.1672	-1.0	15.1647	73.7861	-1.0	-1.0	3	0.0
5336	MPP_DEU_LocationB-3_T140F3765_T-1	3.2	32.7027	-0.0075	-1.0	22.048	-1.0	-1.0	-1.0	30.3934	2	-0.2625	2.24	32.43	-1.0	25.3835	-1.0	34.9695	-1.0	-1.0	2	0.04	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5337	MPP_DEU_LocationB-3_T15F72_T-1	3.2	39.0973	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.2625	1.92	39.0202	-1.0	93.9304	-1.0	31.3493	-1.0	-1.0	2	0.48	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5338	MPP_DEU_LocationB-3_T173F4495_T-1	3.2	41.5906	-0.5025	-1.0	43.6945	-1.0	-1.0	-1.0	22.7917	2	-0.5025	0.76	41.4803	-1.0	-1.0	-1.0	-1.0	11.5716	36.4406	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5339	MPP_DEU_LocationB-3_T174F4598_T-1	3.2	34.183	0.2525	67.0406	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.2425	0.0	35.1529	-1.0	-1.0	-1.0	-1.0	34.5044	-1.0	1	1.92	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5340	MPP_DEU_LocationB-3_T200F5521_T-1	3.2	33.1568	0.005	-1.0	51.4613	-1.0	-1.0	47.7154	47.919	3	-0.2675	1.04	33.0541	47.52	79.0409	-1.0	48.1019	-1.0	-1.0	3	1.44	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5341	MPP_DEU_LocationB-3_T221F6073_T-1	3.2	30.1886	0.0	66.3977	32.3413	-1.0	-1.0	-1.0	23.2453	3	-0.0075	0.16	30.4204	-1.0	46.9207	67.1123	31.3964	-1.0	-1.0	3	0.04	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
5342	MPP_DEU_LocationB-3_T276F7380_T-1	3.2	32.2874	-0.005	-1.0	80.0806	11.5342	-1.0	-1.0	-1.0	2	-0.255	0.48	32.0813	21.7195	-1.0	-1.0	-1.0	-1.0	59.0522	2	1.04	-1	-1.0	0	-1.0	14.5453	32.2336	0.0	14.9003	-1.0	-1.0	-1.0	-1.0	77.602	2	0.16	0.4512	32.2336	0.0	14.9003	-1.0	-1.0	-1.0	-1.0	77.602	2	0.16	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
